 destination distance_m duration_s origin v_ave_kmph
497 BH15 1048364.0 57830.0 HS8 65.26215459104272
498 TQ8 91831.0 5634.0 EX10 58.6779552715655
499 BT56 863724.0 38122.0 SE15 81.56461885525418
500 WA9 275169.0 10284.0 OX14 96.32520420070013
501 UB1 277949.0 11523.0 TA23 86.83644884144755
502 SA41 407873.0 17335.0 NN9 84.70394000576867
503 TN13 609642.0 23921.0 TD3 91.7483048367543
504 WA4 130335.0 5801.0 DN3 80.88364075159457
505 WA14 157649.0 6513.0 LL73 87.13901427913405
506 TN13 935094.0 34614.0 AB22 97.25366614664587
507 NP23 553963.0 30657.0 BT5 65.05094431940503
508 KW10 573879.0 25978.0 TS5 79.52746169836016
509 WD4 306908.0 12781.0 LS21 86.44619356857834
510 SP8 737330.0 34383.0 BT64 77.20059331646455
511 GU4 148490.0 6019.0 CT15 88.81275959461705
512 DE12 175027.0 6980.0 LS17 90.27180515759312
513 HX3 329241.0 12974.0 E10 91.35714505934948
514 BD10 624079.0 26675.0 AB56 84.22434489222118
515 FK20 553039.0 20559.0 B68 96.84033270100686
516 CM14 349919.0 13949.0 HG4 90.30815112194423
517 DE13 269332.0 10020.0 SM6 96.7659880239521
518 PL5 338873.0 12425.0 RG40 98.18453118712273
519 OX1 999711.0 41451.0 KW12 86.82443366866903
520 CF32 2510469.0 88435.0 DN1 102.19583196698143
521 IV56 1018985.0 42457.0 DA7 86.40144145841677
522 OX17 121568.0 5458.0 RG24 80.18409673873214
523 NG17 369959.0 15737.0 TD1 84.63191205439409
524 CR5 26660.0 2621.0 SW1Y 36.61808470049599
525 BH15 915138.0 36049.0 PA29 91.38940886016256
526 LU1 981385.0 38270.0 KW11 92.31737653514502
527 TS14 345626.0 15742.0 PH13 79.04037606403253
528 EH36 343064.0 14366.0 WA16 85.9689823193652
529 DE11 170805.0 8887.0 PE35 69.19072802970629
530 BH16 158734.0 7629.0 BN43 74.90397168698387
531 BL2 296632.0 11690.0 SG5 91.34946107784431
532 IV10 932636.0 37068.0 IP7 90.5764972483004
533 HP23 141266.0 6338.0 LE65 80.23944461975388
534 NG3 46896.0 2577.0 DE65 65.51245634458674
535 RM13 345781.0 14858.0 TA22 83.78056265984654
536 IV43 1042716.0 45121.0 PO33 83.19358170253321
537 CW3 147632.0 6209.0 LA4 85.59755194073121
538 SO24 475550.0 18427.0 LL55 92.9060617572041
539 B49 178586.0 7348.0 N14 87.49450190528034
540 RH4 172413.0 7350.0 BH13 84.44718367346941
541 BN25 95522.0 5452.0 GU7 63.073954512105644
542 EH31 158724.0 6681.0 KA10 85.52707678491244
543 FK3 145260.0 7197.0 PA25 72.66027511463109
544 EX12 322477.0 13514.0 CW3 85.9047802279118
545 G41 693505.0 24859.0 GU32 100.43115169556299
546 SM2 683755.0 25277.0 EH13 97.38173042687029
547 IP23 296806.0 12297.0 TF5 86.89124176628445
548 NR26 204724.0 9531.0 M25 77.32728989612843
549 LA3 136142.0 5313.0 CH66 92.24754376058723
550 AB39 762988.0 27869.0 MK14 98.55957515519036
551 SK17 394378.0 15135.0 G21 93.80646184340931
552 DL8 241047.0 10475.0 WS13 82.84192840095466
553 LL65 930820.0 46105.0 HS4 72.68088059863356
554 SE6 117408.0 6124.0 CO10 69.01841933376879
555 WF1 575112.0 21685.0 PL28 95.47628314503113
556 EC3N 331716.0 12910.0 LS3 92.50020139426802
557 KA21 691602.0 24827.0 HA1 100.28465783219882
558 IG4 215596.0 8754.0 WV1 88.66182316655242
559 LS4 344834.0 13469.0 CO4 92.16737693963918
560 SA38 826636.0 44041.0 PA43 67.57089076088191
561 NN16 201808.0 7786.0 WA13 93.3096326740303
562 NE71 372584.0 14893.0 LE6 90.06260659370173
563 OX27 243726.0 10001.0 DN40 87.73258674132587
564 L7 449279.0 17176.0 CT6 94.16653469958081
565 PH12 147153.0 7483.0 PH22 70.79390618735802
566 CV47 202513.0 8879.0 SP8 82.10911138641738
567 PA38 649498.0 25943.0 B92 90.12808079250664
568 LS19 147550.0 6170.0 LL12 86.09076175040518
569 HS2 798142.0 42581.0 FY8 67.47871585918604
570 NR34 401043.0 16043.0 BS10 89.99281929813627
571 SG9 356781.0 14580.0 TS6 88.09407407407406
572 IV32 546738.0 29554.0 BT52 66.59866007985383
573 W1K 373893.0 15735.0 YO12 85.54272640610104
574 TD8 333642.0 13803.0 NG5 87.01812649424039
575 IP25 545937.0 20881.0 EX21 94.12256118002013
576 ME1 370133.0 14591.0 HD6 91.32196559522993
577 DA11 409522.0 17088.0 YO13 86.275702247191
578 OL16 106929.0 4251.0 YO41 90.55384615384615
579 GL8 970719.0 37700.0 KW5 92.69465251989388
580 CH60 226148.0 8917.0 HU4 91.30119995514187
581 W13 1360241.0 43859.0 M16 111.65023370345881
582 SO24 688178.0 25641.0 EH12 96.62028782028784
583 HS4 433410.0 27787.0 DD1 56.15129377046821
584 CA20 232290.0 10563.0 G69 79.16728202215279
585 TN19 80756.0 3941.0 RM16 73.76848515605177
586 PA46 881732.0 42383.0 GU47 74.89406601703512
587 SW1X 76895.0 4073.0 SG18 67.96513626319665
588 DA7 356878.0 13621.0 SA1 94.32206152264885
589 CF47 289583.0 12749.0 SE18 81.77102517844537
590 TS6 288716.0 11148.0 B93 93.23444564047364
591 NE36 254476.0 9832.0 DE1 93.17672904800652
592 NG20 390259.0 16420.0 EH15 85.56226552984165
593 E10 77632.0 3527.0 CM8 79.23878650411116
594 PE37 224674.0 9556.0 RG10 84.64068647969863
595 CM21 97542.0 5081.0 TN3 69.11064751033261
596 BH9 268565.0 10757.0 LE3 89.87952031235474
597 LS2 103965.0 5618.0 DL8 66.62050551797793
598 PA17 148385.0 7158.0 EH23 74.62782900251467
599 BS41 217341.0 11234.0 SY24 69.64817518248175
600 NP13 352670.0 13860.0 BD11 91.60259740259741
601 SW1W 382670.0 14421.0 BB12 95.5281880590805
602 BD22 361301.0 13943.0 RG9 93.28577780965358
603 WF7 371836.0 14585.0 SO43 91.77988344189235
604 HP18 226235.0 10100.0 DN10 80.63821782178219
605 NE6 503691.0 19721.0 SM5 91.94704122509
606 DN1 2458163.0 88118.0 TA7 100.42655076147894
607 HX3 380570.0 14628.0 CR3 93.65955701394587
608 IG10 305626.0 11530.0 CF45 95.4252905464007
609 WA16 1453966.0 50407.0 L70 103.84029202293331
610 G46 172495.0 8886.0 PH50 69.88318703578663
611 OX7 834526.0 32914.0 AB43 91.27707358570822
612 DN19 382468.0 15560.0 SO40 88.48874035989715
613 SG1 258419.0 11055.0 HU7 84.15272727272728
614 WR6 250763.0 10591.0 FY3 85.23716362949673
615 SO53 647638.0 25684.0 TD13 90.77623423142813
616 EH11 754846.0 29356.0 DT5 92.56866058046057
617 LS13 127744.0 6469.0 DL12 71.08956562065234
618 EX22 695314.0 26422.0 NE63 94.73659828930435
619 NN5 196806.0 8543.0 DN20 82.93358305045066
620 ST12 228798.0 9049.0 HA7 91.02362692010166
621 IV28 1132056.0 43129.0 PL15 94.49330149087622
622 HU5 122255.0 5908.0 BD21 74.49526066350711
623 CB3 361976.0 13746.0 NE10 94.79947621126145
624 IG10 815222.0 32157.0 PA38 91.26470752868738
625 CW10 367327.0 14075.0 BH21 93.95219893428064
626 BT31 853670.0 37156.0 TN26 82.71105608784585
627 PH32 509170.0 22674.0 LA15 80.84202169886213
628 KT23 182208.0 7468.0 BS2 87.83460096411353
629 EH26 401199.0 15592.0 HU14 92.6318881477681
630 OX17 49918.0 3103.0 CV12 57.91324524653561
631 YO17 130652.0 6819.0 DH1 68.97597888253411
632 DE15 232396.0 10053.0 RM20 83.22148612354522
633 EN8 648688.0 23444.0 G23 99.6108513905477
634 B15 287880.0 11172.0 TS18 92.76476906552094
635 NN10 503126.0 21216.0 EH22 85.3720588235294
636 LS9 328600.0 12505.0 BS16 94.59896041583366
637 IV22 684841.0 27159.0 L5 90.77755440185574
638 BS8 195990.0 8272.0 NW4 85.29545454545455
639 PL30 362913.0 13990.0 RG41 93.38719085060758
640 PE29 590120.0 22738.0 KA30 93.43090861113556
641 TS25 628709.0 23700.0 EX22 95.50010126582279
642 CB23 464378.0 17937.0 PL1 93.20180632212744
643 BD3 504188.0 28992.0 BT49 62.60612582781457
644 CW5 145746.0 6060.0 LA1 86.58178217821781
645 NG32 684214.0 27069.0 AB23 90.99598803058849
646 G52 660512.0 23719.0 CF63 100.25056705594672
647 BH12 175762.0 8503.0 BN9 74.41411266611784
648 BD12 121810.0 5296.0 NG6 82.80135951661632
649 TD10 357669.0 14878.0 NG5 86.54445489985213
650 BH20 352829.0 14501.0 NG31 87.59288324943108
651 SP7 668422.0 25102.0 G68 95.86165245797147
652 TD3 182503.0 10745.0 CA23 61.14572359236853
653 GU23 262182.0 9600.0 ST21 98.31825
654 B48 178386.0 6753.0 N2 95.0969346956908
655 IV32 755591.0 29577.0 B5 91.96766406329245
656 CO1 697388.0 26779.0 EH30 93.75244781358528
657 LL77 481749.0 17754.0 SW20 97.68482595471443
658 BT77 388733.0 21015.0 LL15 66.59237687366168
659 TD12 643486.0 26039.0 BN26 88.9646146165367
660 DE14 101903.0 4393.0 CV36 83.50803551104029
661 PE26 144133.0 8347.0 DN31 62.1635078471307
662 WS14 295156.0 11363.0 NE10 93.5106573968142
663 DL4 463107.0 17403.0 TN1 95.79872435786932
664 NE63 587003.0 22268.0 CT11 94.89899407221122
665 DT2 176769.0 8703.0 GU4 73.1205791106515
666 SO45 23833.0 1612.0 SO14 53.22506203473946
667 E10 723096.0 32608.0 BT63 79.8315014720314
668 CB10 317138.0 12883.0 OL8 88.62041449972834
669 SY25 354739.0 15746.0 GU24 81.1037977899149
670 HG4 384201.0 14869.0 BS2 93.0206200820499
671 CM15 169714.0 8116.0 NR31 75.27974371611631
672 WS13 284107.0 10341.0 TN2 98.90583115752831
673 FK14 528431.0 19158.0 LL76 99.29802693391797
674 KY5 697247.0 24608.0 UB8 102.00297464239272
675 BT93 702581.0 34881.0 PE12 72.5120151371807
676 KA24 663402.0 24260.0 AL10 98.44382522671064
677 BH14 492652.0 18362.0 LL28 96.58790981374578
678 IV43 929766.0 38199.0 CF81 87.62422052933323
679 LA18 421649.0 16667.0 DD7 91.07436251274977
680 PA3 650761.0 23443.0 NW9 99.93343855308622
681 EH37 649303.0 24787.0 GU18 94.30309436398113
682 RM12 192454.0 12266.0 PO31 56.48413500733736
683 SW1E 453182.0 18106.0 NE3 90.10577709046724
684 W1U 1269621.0 83739.0 ZE3 54.58192240174829
685 LS20 270367.0 13116.0 NR22 74.20869167429093
686 WR9 199893.0 7760.0 N7 92.73386597938145
687 BS9 839082.0 33981.0 IV63 88.89365233512846
688 IP14 148550.0 6700.0 SW1Y 79.81791044776121
689 LL60 198019.0 11326.0 SA38 62.94087939254811
690 SW4 894708.0 40445.0 PA66 79.63775003090615
691 HP5 662157.0 24039.0 KA1 99.16241108199176
692 W1F 167095.0 7664.0 LE5 78.4893006263048
693 TD8 401412.0 16018.0 PE5 90.21620676738672
694 PO41 341609.0 17071.0 TF1 72.03985706754146
695 YO17 356968.0 14916.0 LL53 86.15478680611427
696 WF10 137716.0 5628.0 DH1 88.09125799573559
697 SP2 111066.0 6004.0 BS20 66.5952031978681
698 BA2 830169.0 32151.0 AB13 92.95537930390968
699 GU2 790566.0 34049.0 BT16 83.58652530177098
700 B50 937542.0 46681.0 HS4 72.30246138685975
701 EH32 572289.0 23121.0 SG4 89.10688984040483
702 EH24 98761.0 5500.0 KY10 64.64356363636365
703 SS8 82507.0 4007.0 RH7 74.12657848764661
704 DT11 155410.0 8085.0 CF24 69.19925788497217
705 SA9 189251.0 8718.0 B96 78.14907088781831
706 WV3 181913.0 7965.0 CB4 82.2205649717514
707 CF23 358040.0 13548.0 WF10 95.13906111603188
708 L11 154269.0 6608.0 LA12 84.04485472154964
709 SO19 804624.0 35030.0 BT23 82.69044818726806
710 EC1A 307417.0 12994.0 HU14 85.17017084808373
711 AL10 264631.0 10504.0 CF82 90.69607768469156
712 B80 573214.0 27273.0 BT31 75.66349136508634
713 NP22 259187.0 11568.0 GU29 80.65985477178424
714 PL33 793686.0 31089.0 EH37 91.90612756923672
715 DN21 163678.0 8124.0 NN29 72.53087149187593
716 BD14 350357.0 14044.0 RG28 89.80954144118485
717 NG3 86614.0 4232.0 WF8 73.67920604914934
718 L29 236391.0 9271.0 TS4 91.79242800129437
719 BT93 605857.0 32273.0 PH25 67.58235057168531
720 CO1 188827.0 8240.0 GU27 82.49723300970874
721 SO22 60048.0 2624.0 BH8 82.3829268292683
722 HG4 108696.0 5504.0 HD9 71.09476744186047
723 LN4 150394.0 7219.0 HX3 74.99908574594821
724 G73 285695.0 12036.0 IV8 85.45214356929212
725 DA15 216634.0 10038.0 WR10 77.69300657501495
726 PL16 289185.0 12703.0 GU10 81.95434149413525
727 WV3 133124.0 5994.0 MK46 79.95435435435436
728 NR20 206285.0 11255.0 DE22 65.98187472234562
729 DA8 78883.0 3252.0 TN24 87.32435424354244
730 BB12 414923.0 15965.0 IP9 93.56234262449108
731 LL61 518875.0 19443.0 EX4 96.07313686159544
732 BR2 227978.0 9251.0 GL3 88.71698194789755
733 CO4 498774.0 18322.0 PL8 98.00165920751007
734 EC4N 355528.0 13748.0 PR7 93.09723596159444
735 BH21 162329.0 6893.0 OX44 84.77939939068621
736 LA22 322230.0 12407.0 CV33 93.49786410897076
737 B60 183819.0 6927.0 NW2 95.53174534430492
738 LS1 134040.0 6344.0 ST13 76.06305170239597
739 FK2 698993.0 25762.0 BR3 97.67777346479308
740 HP11 121344.0 4765.0 DA9 91.67647429171042
741 DG2 206274.0 9133.0 TS24 81.30804773896858
742 RG1 142726.0 6582.0 TN32 78.0634457611668
743 BN14 94447.0 5385.0 SW1H 63.140055710306406
744 BN3 177442.0 7752.0 MK2 82.40340557275545
745 BD6 545797.0 26433.0 BT80 74.33394620360912
746 CT5 1067122.0 37508.0 SR9 102.42186200277271
747 DT2 601594.0 23283.0 NE16 93.01801314263626
748 LL39 588112.0 25919.0 PH15 81.6853736641074
749 OX20 111624.0 5382.0 CV13 74.66488294314382
750 GU25 341087.0 13597.0 HX1 90.30765610061044
751 EH9 671919.0 25875.0 SE14 93.48438260869568
752 W1F 426097.0 17019.0 DH4 90.13157059756742
753 BN23 118020.0 6689.0 WC2A 63.518014650919426
754 TS2 419053.0 16426.0 SE1 91.84164130037745
755 PL9 462128.0 18205.0 NG34 91.38482834386156
756 TS14 478635.0 28110.0 BT22 61.29797225186768
757 TS6 414842.0 15651.0 RM20 95.42081656124209
758 OX11 112272.0 5432.0 EC3V 74.40706921944036
759 LL38 351327.0 15333.0 EN2 82.48726276658188
760 EX33 305487.0 12286.0 WS1 89.51271365782192
761 NR4 722383.0 29709.0 DD5 87.53504998485306
762 IV24 929961.0 39409.0 NR10 84.95165063817909
763 DN17 172031.0 7424.0 CV7 83.42020474137931
764 RG22 489814.0 19263.0 NE5 91.53976016196856
765 PO6 357283.0 14082.0 DN11 91.33779292714102
766 CW12 373637.0 15732.0 NR34 85.50045766590391
767 GU24 956865.0 35282.0 IV18 97.63375092114958
768 FY4 203305.0 9079.0 DH9 80.61438484414585
769 NE32 289614.0 11165.0 ST14 93.38203313927453
770 PA1 673679.0 23616.0 KT14 102.69496951219513
771 SS1 2251323.0 85032.0 KA27 95.31426756985607
772 EH26 345819.0 12977.0 WA8 95.93499267935577
773 SA35 421432.0 16334.0 MK45 92.88326190767724
774 EH26 197201.0 8559.0 AB39 82.94468980021031
775 EH45 304183.0 24976.0 PA78 43.844442664958365
776 IP6 651628.0 24486.0 G52 95.80416564567508
777 EX17 718616.0 26673.0 G31 96.99012484534923
778 EC2V 109355.0 5145.0 CT19 76.51661807580176
779 DG6 604108.0 22883.0 CF62 95.03949656950577
780 SW1X 9878.0 1197.0 SW15 29.708270676691733
781 WA14 275066.0 9851.0 SL8 100.52153080905492
782 NN29 268256.0 12088.0 BH19 79.89093315684974
783 BT66 473575.0 23613.0 PR25 72.20048278490663
784 SA42 615220.0 26009.0 G33 85.15483102003155
785 EH10 723662.0 26248.0 PO8 99.25263639134407
786 NW7 99200.0 4656.0 CB24 76.70103092783505
787 PA26 474675.0 30532.0 IM8 55.968492073889685
788 CT14 678416.0 26972.0 TD4 90.54936971674329
789 PH35 380360.0 18419.0 DG5 74.34149519517891
790 HG4 181860.0 7318.0 L14 89.46378792019678
791 EH22 221341.0 10447.0 TS3 76.27334162917585
792 NR33 319390.0 16139.0 HD7 71.24381931966046
793 SR9 1237464.0 43119.0 MK2 103.31571696931744
794 SA73 371232.0 15116.0 GU22 88.41196083620005
795 BH12 522060.0 20602.0 TS10 91.22492961848364
796 AB45 805845.0 34364.0 HR5 84.42096379932488
797 SA66 590342.0 23867.0 NR34 89.04475635815142
798 IV20 724376.0 28428.0 LL13 91.73186998733642
799 BT47 536243.0 30971.0 SA48 62.3316909366827
800 SS3 389585.0 15724.0 WN2 89.19524294072754
801 SA11 303027.0 11911.0 EX22 91.58737301653936
802 DE24 152535.0 7049.0 SY10 77.90126259043835
803 YO60 157403.0 6638.0 BB3 85.36468815908407
804 PE8 179956.0 8408.0 HU6 77.05061845861084
805 LS22 276114.0 12611.0 SY19 78.82090238680517
806 SP1 215833.0 9381.0 TN37 82.82686280780301
807 PH40 488088.0 22406.0 DH7 78.4217084709453
808 SP11 75249.0 3661.0 PO13 73.99519257033597
809 LA13 534459.0 21817.0 IP12 88.1905119860659
810 PO4 305031.0 11523.0 DE22 95.29737047643845
811 GL12 187719.0 8072.0 W1S 83.72006937561945
812 SK1 465666.0 22479.0 BT24 74.57616442012544
813 PH23 876579.0 32881.0 TW12 95.9728840363736
814 AB44 661751.0 34259.0 BT93 69.53803672027789
815 MK9 212732.0 10164.0 BA7 75.3478158205431
816 NP11 219172.0 9894.0 MK4 79.74724075197089
817 GL19 217719.0 9058.0 RH8 86.52996246412012
818 HD9 575654.0 31529.0 GY4 65.72851660376162
819 GL12 358652.0 14006.0 YO61 92.1852920177067
820 PE7 335627.0 13052.0 NE12 92.57257125344776
821 PL22 423878.0 16743.0 SA66 91.14022576599176
822 BT31 18390.0 1354.0 BT24 48.895125553914326
823 KA17 478177.0 18084.0 LL25 95.19117451891177
824 PH32 1125963.0 53123.0 GY5 76.30342412890839
825 HP12 51273.0 2791.0 WC2H 66.13500537441777
826 CO6 186099.0 7463.0 RG30 89.77038724373577
827 WF3 179742.0 7808.0 LE16 82.87284836065574
828 NR6 769198.0 39885.0 BT55 69.42742384355022
829 AB33 290550.0 13924.0 TD14 75.12065498419993
830 NG14 414924.0 16004.0 EX34 93.33456635841041
831 CA26 458706.0 28997.0 PA47 56.94870503845225
832 CV34 73636.0 3599.0 MK4 73.6564601278133
833 LE5 191006.0 9383.0 NR1 73.2837685175317
834 SR2 100801.0 5413.0 YO22 67.03927581747645
835 DT5 339436.0 13728.0 CT17 89.01293706293707
836 PH43 931392.0 43453.0 IP3 77.16408993625295
837 NP25 224594.0 8557.0 MK10 94.48853570176465
838 CT17 124498.0 6990.0 BN25 64.11914163090128
839 IP31 125073.0 5532.0 SS2 81.39240780911062
840 B46 198813.0 7343.0 GU24 97.47062508511507
841 PA77 963600.0 51972.0 PO15 66.74670976679751
842 SN8 267067.0 12684.0 PE22 75.79952696310312
843 GU33 337600.0 12242.0 CW11 99.27789576866526
844 GU35 479786.0 18822.0 DL15 91.7665285304431
845 CV31 486105.0 19524.0 TD2 89.63214505224339
846 OX2 169526.0 6789.0 NG8 89.89447635881572
847 AB12 570107.0 21282.0 WA8 96.4376092472512
848 TD13 314927.0 12857.0 WF4 88.18053978377537
849 KY4 365454.0 21510.0 BT82 61.16384937238494
850 DN17 316338.0 12314.0 DG10 92.48146824752314
851 W4 770496.0 33270.0 BT16 83.37197475202885
852 CH47 383464.0 15113.0 CM15 91.34324091841465
853 DG4 74544.0 4133.0 KA21 64.93065569804016
854 PL19 384263.0 15937.0 SE9 86.80095375541195
855 PL13 274491.0 13189.0 SO15 74.92361816665404
856 DN4 22242.0 1922.0 DN10 41.66035379812696
857 L70 1343534.0 46739.0 WR9 103.48365176833052
858 SY21 194329.0 8724.0 NN11 80.19078404401651
859 SO32 208959.0 9270.0 EX16 81.14912621359224
860 E9 443839.0 17677.0 PL26 90.3897946484132
861 JE2 411758.0 28201.0 MK8 52.562987128116035
862 LU1 713863.0 32376.0 BT74 79.37690882134915
863 BS27 265545.0 11921.0 RM17 80.19142689371697
864 NW10 123222.0 5707.0 BN13 77.7289644296478
865 PL14 536357.0 20966.0 IP33 92.09602213106936
866 BN2 563900.0 21393.0 NE6 94.89272191838451
867 TS10 25213.0 1415.0 TS22 64.146148409894
868 PO1 813367.0 29873.0 PA32 98.01898704515786
869 LS23 384490.0 14440.0 RH6 95.85623268698065
870 PA75 836468.0 40278.0 NR30 74.76252048264561
871 RH11 240736.0 10073.0 NR19 86.03689069790528
872 GL4 83578.0 3679.0 BS24 81.7833106822506
873 AB39 199190.0 9659.0 FK20 74.2399834351382
874 EH55 586060.0 21912.0 BS15 96.28587075575028
875 BT34 135315.0 6311.0 BT46 77.18808429725875
876 BA21 278418.0 11323.0 ME11 88.51936765874771
877 B34 301739.0 11418.0 BN25 95.13578560168156
878 BD14 390296.0 15145.0 RH6 92.77422251568173
879 BT66 680142.0 30579.0 OX39 80.0716570195232
880 LU6 357497.0 13981.0 EX32 92.05272870324006
881 EH8 499681.0 20020.0 LL73 89.85272727272728
882 PR8 439877.0 20439.0 PO33 77.47723469837076
883 WR7 64510.0 3519.0 B78 65.99488491048594
884 FY6 385043.0 15245.0 CB10 90.92520826500493
885 LE12 359241.0 14910.0 SA67 86.73826961770624
886 EH4 182627.0 8869.0 NE1 74.1298004284587
887 NG18 217652.0 11828.0 NR28 66.24511329049713
888 MK6 111844.0 4565.0 B9 88.20118291347208
889 CO12 361807.0 14729.0 SK13 88.43133953425215
890 LA16 550465.0 22654.0 AB53 87.47567758453253
891 DH3 352241.0 12967.0 WR9 97.79190252178608
892 EH15 165792.0 8147.0 DH8 73.26024303424575
893 BT69 617214.0 28850.0 NN6 77.01803812824956
894 N14 736142.0 32131.0 BT12 82.47832933926738
895 L27 426753.0 21319.0 BT25 72.06298606876493
896 SG18 716133.0 28862.0 PA37 89.3243295682905
897 TQ6 369804.0 15630.0 RH17 85.17558541266794
898 CA5 534319.0 19151.0 GU52 100.44114667641377
899 NR8 361012.0 15914.0 BB9 81.66665828829963
900 BT22 789565.0 36979.0 BA11 76.86616728413425
901 DE15 205463.0 9144.0 IG7 80.89094488188977
902 ST21 478998.0 17725.0 KY2 97.2859125528914
903 DN2 224864.0 11512.0 NR11 70.31883252258514
904 DD3 329340.0 17209.0 IV47 68.89557789528735
905 UB8 374896.0 15427.0 YO11 87.48464380631361
906 ML8 407000.0 15723.0 HU9 93.18832283915285
907 SP2 361660.0 14959.0 BL8 87.03629921786217
908 LL14 330050.0 14653.0 SE2 81.08783184330855
909 RG41 550534.0 21197.0 DG13 93.500136811813
910 CM15 1015348.0 39882.0 KW8 91.65169249285393
911 SY11 356382.0 14897.0 NR8 86.12305833389273
912 L4 160328.0 7298.0 LL66 79.0875308303645
913 PE11 508946.0 20643.0 PL13 88.75675047231508
914 CB11 274179.0 12347.0 OL3 79.94204260144166
915 KY13 579367.0 21377.0 GL20 97.5684707863592
916 CF81 365227.0 15917.0 CM0 82.60458629138658
917 DN19 181275.0 7465.0 WN1 87.41995981245813
918 DN15 250599.0 10076.0 NE62 89.53517268757444
919 G44 488378.0 17189.0 CV5 102.28406539065682
920 PE25 183894.0 9780.0 YO61 67.69104294478528
921 IV9 658462.0 25103.0 CH62 94.42947854838069
922 SO42 442052.0 19278.0 LL46 82.54939309056957
923 WS8 22207.0 1585.0 ST17 50.438611987381705
924 N13 75241.0 3789.0 KT24 71.48788598574824
925 RH12 217003.0 8420.0 B90 92.78038004750591
926 BT57 922917.0 40703.0 DT1 81.6279193179864
927 CM20 773334.0 34361.0 BT30 81.02215884287418
928 RH17 1464845.0 50865.0 SS12 103.67525803597759
929 CO15 791396.0 30743.0 KY16 92.67233516572878
930 ST14 180855.0 7835.0 BD20 83.09865985960434
931 BT47 707415.0 36328.0 PE13 70.10278573001543
932 HD5 319161.0 12262.0 SN26 93.70246289349207
933 ML3 430543.0 18584.0 KW2 83.4026474386569
934 PO34 155100.0 10722.0 HA0 52.07610520425293
935 TA6 292676.0 11425.0 SG16 92.22175929978121
936 KY15 200056.0 10742.0 KA26 67.04539191956805
937 TF2 480958.0 18119.0 KY12 95.55984325845795
938 NE64 489762.0 19124.0 CO1 92.19531478770132
939 SE1 807466.0 31491.0 PA35 92.30820234352673
940 DA11 93746.0 4069.0 GU18 82.94067338412388
941 LL18 496309.0 18647.0 TN37 95.81768649112458
942 NE7 271677.0 10715.0 SK10 91.27738684087728
943 RG28 396841.0 15474.0 YO17 92.32438929817758
944 BT18 422818.0 22770.0 LL38 66.84869565217392
945 AB54 708633.0 29723.0 B2 85.82844262019313
946 CH44 167294.0 7351.0 YO8 81.92877159570128
947 SM6 320766.0 12497.0 SA7 92.40278466832041
948 PA15 97974.0 4501.0 FK14 78.36178626971784
949 DE56 267146.0 14032.0 NR32 68.53802736602053
950 HD8 525470.0 25402.0 BT1 74.47019919691364
951 HR5 132737.0 7792.0 ST16 61.32612936344971
952 MK2 285425.0 10996.0 OL15 93.4457984721717
953 PA37 746986.0 29031.0 BS11 92.63027797871244
954 BH8 318540.0 12485.0 CO14 91.84973968762516
955 TN23 445848.0 15818.0 WN4 101.47002149449993
956 DE7 453831.0 17095.0 ML1 95.57131324948816
957 LL35 416066.0 18539.0 SS2 80.79387237715088
958 SR4 318504.0 11974.0 B92 95.75867713378989
959 BA1 39114.0 2416.0 BA12 58.282450331125844
960 YO1 618180.0 29237.0 BT93 76.11752231761126
961 ME4 51310.0 2901.0 E5 63.67321613236815
962 EN9 374146.0 13980.0 DL10 96.34660944206007
963 DG16 205807.0 8974.0 FK18 82.5613104524181
964 E8 820127.0 31444.0 AB30 93.89572573463936
965 RG25 327801.0 12547.0 WN7 94.05304853749901
966 CV10 250407.0 10996.0 YO62 81.9811931611495
967 SG4 284078.0 11737.0 HG1 87.13306637130442
968 BD7 165440.0 7164.0 NG34 83.1356783919598
969 IV7 876140.0 33577.0 NP7 93.93644459004676
970 DL1 679116.0 25216.0 TR2 96.95501269035532
971 DL6 161449.0 7574.0 NE69 76.73836810139953
972 NE15 571068.0 21899.0 SA14 93.87847846933649
973 SO23 258646.0 10031.0 CO15 92.82480311035792
974 WV16 181291.0 8980.0 BA14 72.67790645879731
975 CB8 202691.0 8727.0 DY2 83.61265039532486
976 FK13 727495.0 25790.0 RH2 101.55029081039163
977 HU4 392102.0 14497.0 ML9 97.36960750500104
978 SE10 154682.0 6593.0 PE8 84.46158046412863
979 GU16 481306.0 18965.0 DH8 91.36312153967836
980 SN5 714631.0 28444.0 PA21 90.44689917029952
981 EH35 662466.0 24697.0 SL5 96.56547758837108
982 PA6 488930.0 17699.0 B9 99.44900841855473
983 CH3 224272.0 9085.0 HU2 88.86947716015409
984 HP19 713915.0 32856.0 BT45 78.22297297297297
985 KY7 598274.0 26123.0 NR21 82.44789648968342
986 PH33 829240.0 33412.0 TW10 89.34706093619059
987 WV6 213487.0 9741.0 LS29 78.89879889128427
988 LA13 140037.0 6243.0 BL3 80.75175396444018
989 LL35 379748.0 15840.0 GU20 86.30636363636364
990 BH14 248048.0 13520.0 HR5 66.04828402366864
991 KY14 357961.0 14000.0 LA16 92.04711428571429
992 HP6 38111.0 2419.0 NW4 56.71748656469616
993 LL34 248203.0 10075.0 CV10 88.6879205955335
994 PH25 60877.0 5585.0 AB36 39.24032229185318
995 PA28 952400.0 36923.0 BH2 92.85919345665305
996 BS20 152476.0 6381.0 WV2 86.0231311706629
