 destination distance_m duration_s origin v_ave_kmph
134 53925 1145511.0 39273.0 16845 105.00444580245971
135 4916 965912.0 34514.0 91555 100.74993336037552
136 82282 1409592.0 51330.0 24159 98.8609234365868
137 38375 1696334.0 57748.0 13437 105.74915841241257
138 96196 5217031.0 200265.0 1990 93.78229645719422
139 65558 5130381.0 228747.0 36284 80.74148119975344
140 39279 5251746.0 203542.0 21514 92.88640968448773
141 6729 103599.0 4049.0 6556 92.11074339343048
142 92709 2247362.0 91202.0 6528 88.70971250630468
143 17219 1975302.0 66184.0 56579 107.44420403722955
144 38871 381039.0 15406.0 71229 89.03936128780994
145 72639 2442763.0 84144.0 3044 104.51068168853395
146 90425 1349350.0 47101.0 63694 103.13284219018705
147 25715 3357748.0 106347.0 83714 113.66463369911705
148 94360 861592.0 27795.0 24329 111.59313545601728
149 61267 144996.0 7425.0 36326 70.30109090909092
150 38325 1712892.0 66664.0 18258 92.49986799471979
151 4575 2013088.0 68654.0 37127 105.56000815684449
152 17039 682880.0 23762.0 27243 103.45795808433633
153 16775 5873460.0 228058.0 10999 92.71525664523935
154 86163 556619.0 19819.0 51702 101.10643322064684
155 31535 1342150.0 47472.0 16230 101.78083923154699
156 25821 745210.0 25537.0 74259 105.05368680737752
157 93354 3826300.0 175340.0 52399 78.5598266225619
158 31675 5597076.0 219211.0 57392 91.91816834009244
159 56244 2073460.0 73332.0 36460 101.78988708885616
160 78343 2672332.0 84077.0 93455 114.42362596191586
161 22145 5559418.0 254483.0 88361 78.64535076999249
162 39579 4973966.0 198605.0 73479 90.16025578409406
163 21279 348514.0 13029.0 23847 96.29675339626984
164 55276 1352213.0 49911.0 63872 97.5329446414618
165 22761 296335.0 10771.0 10247 99.04428558165444
166 4824 373419.0 11905.0 35606 112.91964720705587
167 45279 445751.0 15072.0 24793 106.46918789808916
168 8107 1972774.0 64882.0 39638 109.46004130575508
169 17328 355087.0 11272.0 2625 113.40606813342795
170 1814 318438.0 14513.0 93485 78.98965065803074
171 56370 1306809.0 48804.0 54533 96.39604130808952
172 20539 2009792.0 68633.0 56459 105.41942214386671
173 6543 1100768.0 38267.0 27318 103.55566937570231
174 46284 5983464.0 234170.0 22113 91.98646453431269
175 55566 1826776.0 62105.0 17322 105.89153208276306
176 78132 1960379.0 63764.0 24250 110.67944921899506
177 86497 2197071.0 71109.0 4720 111.23002151626379
178 97355 4532108.0 151362.0 23909 107.79184207396835
179 4932 4673378.0 150984.0 85757 111.43009060562707
180 85570 762449.0 26305.0 39240 104.34580498004179
181 35794 202629.0 7504.0 66909 97.21007462686563
182 6456 2298749.0 76428.0 72829 108.27833254828072
183 54608 456575.0 17248.0 26553 95.29626623376623
184 78564 2531456.0 84073.0 24534 108.39676947414743
185 6667 5036450.0 197121.0 55234 91.98015432145736
186 94359 4987038.0 193293.0 37434 92.88146389160498
187 7554 1399902.0 57727.0 79691 87.30138756561054
188 41515 511602.0 17282.0 6386 106.57141534544613
189 68649 694072.0 24090.0 54636 103.72184308841844
190 19230 1559560.0 61468.0 7613 91.33884297520662
191 91601 4403193.0 141403.0 8645 112.10154522888485
192 25582 5822859.0 226862.0 98739 92.4010737805362
193 24229 2008071.0 80329.0 21039 89.99309838290033
194 19246 2112081.0 70145.0 6343 108.39677240002851
195 88179 1708872.0 59635.0 9306 103.15987591179676
196 55608 797557.0 38879.0 79115 73.84976979860593
197 54426 2937038.0 92922.0 89143 113.78722799767547
198 36199 4276294.0 199497.0 54483 77.16736793034481
199 29699 330821.0 11086.0 40595 107.42879307234352
200 17279 5724230.0 219707.0 58706 93.79413491604728
201 74251 1516441.0 72611.0 71732 75.1840299679112
202 30459 1350208.0 44815.0 18356 108.46254155974562
203 70327 660104.0 21841.0 22089 108.80336980907468
204 55444 1380392.0 46991.0 16515 105.75240365176307
205 4626 2674457.0 90874.0 39326 105.94939366595509
206 40470 6051953.0 296215.0 65929 73.55140961801395
207 78199 1297045.0 49806.0 34346 93.75099385616191
208 29471 1532848.0 52835.0 1945 104.44313050061513
209 99735 1243379.0 43888.0 54316 101.99062158220926
210 25792 123295.0 5493.0 22045 80.80502457673403
211 15562 1339817.0 47271.0 54424 102.03594592879357
212 22089 892207.0 34044.0 64295 94.34688050757843
213 94344 320991.0 10682.0 7586 108.1789552518255
214 17111 2226285.0 73012.0 69151 109.7713526543582
215 66978 469691.0 16022.0 7552 105.53536387467231
216 17111 429580.0 15343.0 6712 100.79436876751612
217 3229 211836.0 7835.0 2829 97.33370772176133
218 6901 1506132.0 50481.0 31553 107.40823676234623
219 86697 109530.0 5190.0 86489 75.97456647398843
220 72285 1598346.0 56826.0 74389 101.25726955970858
221 89426 3875364.0 126977.0 17237 109.8727360073084
222 54689 239451.0 8586.0 67591 100.3987421383648
223 64390 1722253.0 54662.0 6667 113.42634371226812
224 17168 1244204.0 45496.0 99994 98.45116933356779
225 6679 1904564.0 74336.0 39524 92.23566508824793
226 7768 2282216.0 73462.0 15328 111.83983011625055
227 9120 1012195.0 49404.0 76139 73.75722613553559
228 55481 720096.0 23125.0 16909 112.10143135135135
229 59909 1846432.0 72408.0 24802 91.80139211136893
230 53489 4091560.0 142486.0 16928 103.37588254284631
231 31707 2651892.0 89168.0 56729 107.0654405167773
232 26316 537488.0 18700.0 66887 103.47362566844922
233 48465 2853800.0 97179.0 26345 105.71913685055414
234 21445 582258.0 24071.0 32479 87.08108512317726
235 16515 243261.0 8934.0 15752 98.0232370718603
236 23813 1059569.0 37548.0 21481 101.58859060402685
237 1217 454457.0 14311.0 18516 114.32081615540493
238 86514 3081382.0 106024.0 16866 104.62702029729118
239 38835 818618.0 27790.0 25704 106.0462324577186
240 83627 3202696.0 106388.0 35469 108.37411738165956
241 27632 2108125.0 80531.0 26736 94.24010629447045
242 86529 6533660.0 254909.0 8144 92.2728346194132
243 29479 1206747.0 40263.0 70184 107.89780195216451
244 19406 925900.0 32871.0 29575 101.4036688874692
245 6193 3743956.0 126645.0 31134 106.42537486675351
246 97633 4628120.0 151928.0 22523 109.66531514928124
247 39524 4415962.0 209635.0 57392 75.83401245021109
248 92546 4209720.0 137804.0 19374 109.97497895561813
249 71067 1904162.0 62152.0 22301 110.29384734200028
250 26345 2445410.0 81553.0 29465 107.94791117432837
251 85716 2123610.0 71959.0 97843 106.24099834628052
252 72534 2150303.0 72877.0 6333 106.22131536698822
253 29496 5896919.0 227534.0 70329 93.29993934972357
254 3238 368564.0 13244.0 6502 100.18350951374208
255 24802 4211812.0 148661.0 29462 101.9939540296379
256 26670 1500244.0 85899.0 36217 62.87475290748438
257 23795 5821370.0 227779.0 6618 92.00554923851627
258 83026 1301278.0 44884.0 72213 104.37128598164156
259 40223 489673.0 16511.0 26629 106.76656774271696
260 22175 1449016.0 52483.0 95239 99.39328163405294
261 89079 401301.0 12342.0 99087 117.05425376762275
262 16278 7215788.0 268951.0 4880 96.58576023141762
263 2708 337598.0 11045.0 39387 110.03646899049343
264 40629 1903210.0 64901.0 27389 105.5693440779033
265 89346 5845200.0 226291.0 25548 92.98964607518637
266 66894 2501216.0 101246.0 39606 88.93563795112894
267 31311 1604709.0 59090.0 26683 97.76531392790659
268 54552 1859194.0 64897.0 23966 103.13417261198515
269 75331 259684.0 9850.0 86946 94.90988832487308
270 6528 1446371.0 54534.0 21339 95.48053691275169
271 35683 2597360.0 108488.0 89346 86.18921908413833
272 31622 2400316.0 79362.0 88525 108.88255840326605
273 22765 580991.0 18796.0 95517 111.27727175994892
274 4720 6591796.0 249405.0 55624 95.14831539062969
275 85661 1362413.0 66686.0 8233 73.54897279788862
276 16909 87867.0 3304.0 16540 95.73886198547217
277 23847 2034025.0 68498.0 74867 106.90078542439196
278 7589 3043301.0 130667.0 63517 83.84583406674983
279 26553 1971898.0 68719.0 19246 103.30232977779072
280 8538 366449.0 11448.0 89299 115.23553459119495
281 17454 792347.0 39736.0 96515 71.78501107308234
282 6295 351220.0 12438.0 22083 101.65557163531116
283 22393 2130765.0 85442.0 69434 89.77732262821564
284 26316 2503876.0 99350.0 95359 90.7292762959235
285 35583 2079880.0 96721.0 92269 77.41408794367305
286 25926 6518638.0 247853.0 24989 94.68151202527305
287 31634 2502952.0 82958.0 57584 108.61673617975359
288 91083 2098078.0 114043.0 19300 66.23011320291471
289 23911 1285726.0 47620.0 38322 97.1989416211676
290 54612 638489.0 26204.0 49838 87.71792092810257
291 16928 3219022.0 105990.0 88400 109.33559015001416
292 36452 2164342.0 81783.0 26553 95.27201496643559
293 36039 1672532.0 55079.0 26532 109.3178017030084
294 6862 626561.0 19862.0 87637 113.56457557144293
295 99869 338229.0 10850.0 2708 112.22344700460829
296 56291 539084.0 21341.0 55758 90.9377442481608
297 55469 5260273.0 200556.0 39291 94.4224196733082
298 36272 1430052.0 49375.0 16928 104.26708253164557
299 83104 2027548.0 77911.0 39014 93.68603663154111
300 31592 5390736.0 210480.0 57629 92.20187001140249
301 24321 6965279.0 269009.0 83567 93.2125111055764
302 85235 6361266.0 247265.0 85107 92.61544335025177
303 76848 1311193.0 44747.0 38321 105.48851990077549
304 39590 1672452.0 67851.0 82031 88.73601273378435
305 3229 290297.0 11040.0 6779 94.6620652173913
306 25704 1599482.0 55828.0 56479 103.14063194096151
307 8301 2074629.0 74680.0 66352 100.00889662560257
308 55469 334504.0 11696.0 49196 102.9595075239398
309 74423 1727156.0 58280.0 16248 106.68774193548387
310 15749 907151.0 31300.0 79268 104.33685623003193
311 59590 1752103.0 63932.0 2923 98.66062065945069
312 39264 73094.0 3925.0 78176 67.04163057324841
313 31608 1969158.0 93638.0 7589 75.7061107669963
314 2736 2157293.0 89232.0 91177 87.03441366325983
315 66113 1466362.0 49277.0 16248 107.12712218682144
316 29465 4273136.0 142478.0 83544 107.96957846123614
317 83342 4011178.0 133406.0 3253 108.24281366655173
318 88697 6569485.0 254304.0 64287 92.99950453001131
319 86399 564060.0 19715.0 3130 102.99852903880293
320 84076 1267766.0 43761.0 67578 104.29280866524988
321 73463 1264611.0 44124.0 37359 103.17740005439215
322 73079 1915540.0 63363.0 27249 108.83234695326924
323 7646 656746.0 24288.0 23942 97.34377470355732
324 55590 1124905.0 35454.0 67152 114.22288035200545
325 14554 4335305.0 195753.0 55452 79.72852523332976
326 39517 1700017.0 57986.0 97237 105.54377263477392
327 55767 1816783.0 61892.0 17268 105.67470432366056
328 97469 4636201.0 153148.0 20148 108.98166218298635
329 39517 1697515.0 59565.0 87634 102.5947116595316
330 54673 2212808.0 87668.0 8132 90.86677921248345
331 47799 1752337.0 63664.0 31134 99.08917441568234
332 26736 710477.0 23490.0 92681 108.88536398467431
333 96364 569231.0 18984.0 22926 107.94519595448799
334 39343 1740682.0 71862.0 88364 87.20123570176172
335 45357 526360.0 17302.0 1594 109.51889954918506
336 38486 3226348.0 104477.0 91359 111.17138508954123
337 54689 1315312.0 49238.0 54673 96.16806531540679
338 67752 2200889.0 72732.0 21029 108.936924599901
339 15345 1689074.0 57782.0 55758 105.23461285521444
340 6268 4172640.0 135682.0 85748 110.7111039047184
341 73560 2007185.0 66350.0 31547 108.90529012810852
342 35614 1305389.0 43641.0 77833 107.68315116518869
343 42489 1522903.0 53578.0 4328 102.32652954570904
344 27446 5869526.0 224893.0 17429 93.95709781985212
345 76530 1162588.0 38351.0 63869 109.13188182837472
346 40595 6634333.0 254656.0 63699 93.7876932018095
347 73312 3393617.0 162106.0 8134 75.36439860338297
348 15848 1356870.0 46582.0 35114 104.86308015971834
349 22391 514213.0 17764.0 7368 104.2088943931547
350 1587 5611576.0 215000.0 19294 93.96127255813951
351 27419 1261224.0 44624.0 1945 101.74808174973109
352 2923 1571021.0 58331.0 38275 96.95831718983044
353 7745 1397042.0 52816.0 31234 95.22400787640107
354 86845 6673630.0 257917.0 98744 93.15038558916241
355 9600 2745362.0 114586.0 4651 86.25227514705114
356 79589 6688224.0 257600.0 64584 93.46896894409934
357 25845 4262219.0 136878.0 94127 112.09974137553152
358 22415 667512.0 21965.0 66989 109.40328704757569
359 35116 2246071.0 75485.0 56729 107.11870702788636
360 99880 333422.0 10459.0 14656 114.76424132326227
361 17498 463446.0 15177.0 31675 109.92986756275944
362 23858 6104580.0 234563.0 54578 93.69119596867365
363 76149 1325360.0 48353.0 6347 98.676317912022
364 6317 155742.0 5570.0 9648 100.65910233393178
365 4862 1380202.0 48991.0 27801 101.42122430650528
366 22145 1601884.0 61323.0 31675 94.03946969326351
367 23972 5639893.0 221645.0 87637 91.604208531661
368 83435 3509865.0 115670.0 17406 109.23760698538948
369 12277 665550.0 21952.0 56820 109.14631924198251
370 54570 1130649.0 37818.0 17493 107.6296049500238
371 6862 2229087.0 92213.0 91236 87.02366477611616
372 21698 5438574.0 205968.0 37299 95.05780703798649
373 85579 659490.0 21360.0 15898 111.15
374 4617 1754534.0 63181.0 24217 99.97186495940235
375 55237 6294118.0 241327.0 39517 93.89262204394869
376 16831 1584988.0 52831.0 21272 108.0039522250194
377 78086 5258680.0 201158.0 39343 94.11133536821804
378 24576 899804.0 31947.0 31719 101.39588693774063
379 84543 6719636.0 259442.0 79689 93.24122385735541
380 3116 1579114.0 55155.0 85570 103.06971988033723
381 39307 1262538.0 41416.0 23824 109.74350009658104
382 18276 1784126.0 64245.0 66903 99.97437310296522
383 88633 6843881.0 268272.0 55469 91.83951959205582
384 7616 102674.0 4183.0 99880 88.36394931867079
385 8538 508774.0 16478.0 55776 111.1534409515718
386 66871 2445517.0 78197.0 33311 112.5856644116782
387 20457 58313.0 2700.0 25355 77.75066666666666
388 56575 1927155.0 65545.0 83552 105.84724998092912
389 74257 146673.0 5178.0 65451 101.97427578215529
390 63688 5628298.0 215183.0 15518 94.16112239349764
391 1468 2339215.0 80478.0 56294 104.63945426079177
392 25551 1672099.0 56265.0 9484 106.98580645161293
393 1619 525718.0 17719.0 26316 106.8110389976861
394 9306 6144139.0 277608.0 87748 79.6767398634045
395 39649 1691238.0 55586.0 20537 109.53219875508222
396 91639 2046371.0 78369.0 39638 94.00318493281785
397 41569 2141653.0 82590.0 55294 93.35211042499093
398 44803 1974566.0 75180.0 64409 94.55224261771748
399 4617 3547729.0 118864.0 78730 107.449054381478
400 13593 641159.0 20415.0 70329 113.0625716385011
401 98708 1568543.0 55153.0 25594 102.38345692890688
402 16259 2151320.0 72700.0 77656 106.53028885832188
403 31553 1225300.0 40334.0 17375 109.36381216839388
404 66917 756425.0 24978.0 19069 109.02113860196972
405 72810 2206984.0 96759.0 6667 82.11269649334946
406 25746 1560590.0 57248.0 97340 98.13659865846842
407 14715 4401260.0 150176.0 81249 105.50644577029621
408 99439 398526.0 14679.0 66887 97.73782955242184
409 16356 3305272.0 142032.0 7570 83.77674890165595
410 67685 667963.0 22371.0 21514 107.49035805283629
411 77790 1103028.0 45972.0 13595 86.37650743931087
412 24401 1192158.0 38433.0 39307 111.66884708453672
413 4774 2734343.0 97659.0 66763 100.79598193714865
414 56766 22521.0 1089.0 56814 74.44958677685949
415 51645 1947768.0 64471.0 19075 108.76153309239815
416 91080 2560186.0 102925.0 35274 89.54743356813213
417 94568 145154.0 5993.0 95444 87.19412648089437
418 15345 592428.0 22807.0 23821 93.51255316350245
419 25885 5501118.0 216522.0 86157 91.4642613683598
420 72667 5450754.0 210624.0 56767 93.16466499544212
421 54497 5510847.0 211562.0 54483 93.77416171146048
422 38376 496242.0 16862.0 63128 105.94657810461392
423 39291 526599.0 24283.0 15526 78.06928303751596
424 26632 708708.0 23773.0 92361 107.3212804442014
425 99947 208393.0 7164.0 63694 104.72010050251257
426 57635 1517211.0 48964.0 44357 111.55051874846826
427 23919 1548998.0 53108.0 53520 105.00099420049708
428 17375 1244134.0 42760.0 53547 104.74467726847521
429 4651 2509474.0 80791.0 15910 111.82070280105455
430 76689 2141576.0 70141.0 15320 109.91679046492071
431 28717 604732.0 23000.0 41189 94.65370434782608
432 39167 869184.0 29564.0 29646 105.84029224732784
433 12109 508315.0 16736.0 26632 109.34118068833652
434 26676 763362.0 26149.0 29413 105.09400741902176
435 78052 2172769.0 69651.0 27419 112.3023129603308
436 49086 270421.0 9366.0 21493 103.94144778987827
437 20357 6340706.0 242067.0 24992 94.29844464549072
438 4880 2451478.0 78578.0 4157 112.31287128712871
439 7381 508993.0 16872.0 22397 108.60448079658606
440 55471 4807836.0 189551.0 85126 91.31162378462787
441 16818 241274.0 9056.0 3197 95.91280918727915
442 93309 3232122.0 107885.0 55765 107.85224266580154
443 85107 1213425.0 47450.0 38895 92.0617492096944
444 83112 3248614.0 107621.0 16928 108.66847920015611
445 35117 1527074.0 50329.0 18445 109.23059071310774
446 32120 2083209.0 66917.0 78586 112.07245393547231
447 55765 1707697.0 58704.0 16866 104.72385527391657
448 71088 2215468.0 84284.0 41569 94.62869346495182
449 16259 341926.0 13164.0 17111 93.50756608933456
450 6198 386196.0 13745.0 17398 101.14991633321208
451 91637 2665238.0 88312.0 37589 108.64725971555391
452 55758 2980857.0 99169.0 85098 108.21007774606986
453 55481 660576.0 21744.0 3130 109.36688741721856
454 94140 5022040.0 161875.0 3054 111.68706718146721
455 19417 6000467.0 227326.0 16278 95.02512339107712
456 82494 1277408.0 47263.0 22391 97.29955356198296
457 18347 1594968.0 54093.0 54636 106.14838888580778
458 21521 1353683.0 47167.0 54669 103.31924438696548
459 97215 5310799.0 172094.0 4932 111.09554313340384
460 99192 1362183.0 49347.0 39264 99.37501367864307
461 98631 3810600.0 123441.0 46282 111.13130969450992
462 23999 5838542.0 226369.0 98716 92.85172086283899
463 54619 1885698.0 61880.0 31702 109.70447317388495
464 4509 482901.0 15750.0 86947 110.37737142857144
465 56841 427443.0 15384.0 6578 100.02566302652106
466 39579 5056324.0 202019.0 98746 90.10422980016732
467 24817 699664.0 25702.0 37191 97.99978211812315
468 69226 2271993.0 90400.0 24407 90.47759734513274
469 18461 2174610.0 74529.0 56593 105.04093708489313
470 19205 5781268.0 221131.0 15526 94.11871153298272
471 1877 86807.0 4868.0 3058 64.19580936729663
472 18249 601995.0 21560.0 23847 100.51864564007424
473 95355 4093119.0 131065.0 30916 112.42687521458818
474 31162 1437479.0 53868.0 99986 96.06676319893072
475 28779 1918105.0 64757.0 55777 106.6321478759053
476 12589 922723.0 31344.0 25361 105.97890505359877
477 4838 2526282.0 81572.0 22045 111.49187466287451
478 7552 1532582.0 55452.0 8132 99.49677558969921
479 23923 1552115.0 54670.0 49838 102.20621913297971
480 24398 6130637.0 237049.0 16831 93.1043505773068
481 98716 290756.0 9992.0 74909 104.75596477181746
482 56759 811723.0 30228.0 54619 96.67205240174671
483 16348 4192089.0 181399.0 93047 83.19516866134873
484 39615 5038812.0 203203.0 85055 89.26897339114088
485 16928 488005.0 17610.0 6794 99.76252129471891
486 97616 419407.0 13544.0 12347 111.47852923803896
487 86405 2707719.0 86557.0 39326 112.6169853391407
488 54655 1507637.0 53115.0 20539 102.18381248234962
489 27419 820530.0 30738.0 16352 96.09955104430998
490 70565 1627477.0 56746.0 3205 103.24810911782328
491 18292 973920.0 46590.0 56424 75.25460399227302
492 68723 539027.0 19947.0 55413 97.28265904647316
493 26629 4246900.0 135308.0 94557 112.99287551364296
494 19417 861011.0 26695.0 73240 116.11311481550855
495 21073 175505.0 6037.0 26316 104.65761139638893
496 98673 5577630.0 201064.0 97279 99.86605260016712
497 78598 2796620.0 93888.0 15758 107.23236196319021
498 98547 4350442.0 143745.0 25836 108.95398935615152
499 59469 3007880.0 101080.0 15757 107.12671151563116
500 6188 379053.0 12373.0 20255 110.28778792532127
501 36169 4574845.0 210352.0 17424 78.29467749296417
502 37445 505116.0 28029.0 25946 64.87629241143101
503 20149 1718003.0 55953.0 39638 110.53582113559595
504 19209 1814333.0 61663.0 44581 105.92411656909329
505 25364 801459.0 27744.0 36272 103.99554498269896
506 21079 420218.0 13373.0 7613 113.12232109474314
507 2643 1411695.0 48700.0 24641 104.35527720739219
508 24989 5764026.0 224578.0 93356 92.39771304402036
509 21516 2154578.0 72826.0 19412 106.50702770988384
510 74936 2029803.0 66358.0 17406 110.11921396063777
511 25551 1301760.0 43800.0 87764 106.99397260273972
512 34305 1174158.0 57112.0 67304 74.011920437036
513 89547 1716360.0 63636.0 79341 97.09749198566851
514 55487 3157230.0 99861.0 91361 113.81848769790008
515 25584 6140546.0 237961.0 22589 92.89743109164948
516 6577 1225544.0 43282.0 54340 101.9351785961832
517 17153 3393338.0 119518.0 36211 102.21068625646343
518 56754 2549830.0 82157.0 78333 111.72983434156558
519 79677 800131.0 26942.0 22769 106.9138000148467
520 19348 203463.0 8140.0 18347 89.98363636363636
521 21079 129094.0 5547.0 25788 83.78193618171986
